"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2qaVezWJLOr9F6qLiwnQhm","Ordinary","spotify:artist:00YTqRClk82aMchQQpYMd5","Our Last Night","spotify:album:2blyg2yoGcoST35w2IqkSf","Ordinary","spotify:artist:00YTqRClk82aMchQQpYMd5","Our Last Night","2025-05-30","https://i.scdn.co/image/ab67616d0000b2734f768908ca7d2a31d4f472c6","1","1","175932","https://p.scdn.co/mp3-preview/96bc0c4afdbd4551b58655811c095af8c9ac0c93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","QZNWU2589870","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-05-30T07:11:24Z"
"spotify:track:5HvQiT622BtFiFj5cVfXN2","Make Believe","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","spotify:album:6aOJNYWPlEWj50sKvCwa90","Summer Is a Curse","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","2018-09-07","https://i.scdn.co/image/ab67616d0000b273a70a1feabc37cd4755dfaa49","1","3","204386","https://p.scdn.co/mp3-preview/a4d7d5c75f17fc4a2bbcccebcd0e9a9db49a831a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","QMRSZ1800361","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-18T09:56:11Z"
"spotify:track:0aubGuvu0FkCCHIRroTS8e","Humans","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","spotify:album:20gsqlzht7uh9ITB2CynVY","State of Mind","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","2019-09-13","https://i.scdn.co/image/ab67616d0000b27353c8cfd4455dd731301d55ca","1","2","188253","https://p.scdn.co/mp3-preview/4e45ad7bc963e0a92fc484aa306f2849e96f715d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","QMRSZ1901295","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-18T10:28:02Z"
"spotify:track:3zN4WcP9nzXzmK2RCChWAm","Saints of the Sinners","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","spotify:album:4jw4mqvUSVR2ztdVsMOnV5","Saints of the Sinners","spotify:artist:6VsU92soWFLtVsSP65rkrN","The Faim","2018-02-05","https://i.scdn.co/image/ab67616d0000b2736c70a1135c8cdf546a47b0de","1","1","182989","https://p.scdn.co/mp3-preview/7d6ea4b272528d9b7d89815942e435f1798997f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","QMRSZ1800064","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-18T11:13:50Z"
"spotify:track:0FDY2EHOv32kUoqplU1hdY","Diggy Diggy Hole","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","spotify:album:41qphLDtonmyZmvO5gnoui","Wintersaga","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","2019-09-27","https://i.scdn.co/image/ab67616d0000b27320c067bd425e8ab2230abe58","1","4","315986","https://p.scdn.co/mp3-preview/41ae8a9588b3c5f9cbdac3bdcb7c32e5d22a7a03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","ATN261985904","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-18T17:33:59Z"
"spotify:track:4OsLDuaH0bWR6xM6nj66F8","F.C.P.R.E.M.I.X.","spotify:artist:5fuQrhMRYMtoO9uOlFad4P","The Fall of Troy","spotify:album:4yGGtM3VghcKn4dPYZ2xFE","Doppelganger","spotify:artist:5fuQrhMRYMtoO9uOlFad4P","The Fall of Troy","2005","https://i.scdn.co/image/ab67616d0000b27362f0f15dfc1cec391dfe577c","1","3","237680","https://p.scdn.co/mp3-preview/f600bb4944c65d348c6ecffca019b32bacd3b1a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","US3X50511203","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-20T17:11:17Z"
"spotify:track:7pMVB2oz4Q4SlfTvvevNro","What It's Like","spotify:artist:14ZxDAK6ITtZZqPdiWrvSn","Everlast","spotify:album:2Wbxdj9ABLszNA9xuGGQft","Whitey Ford Sings The Blues","spotify:artist:14ZxDAK6ITtZZqPdiWrvSn","Everlast","1998-09-08","https://i.scdn.co/image/ab67616d0000b27314ced9c374e04abd08e1c9f6","1","4","303133","https://p.scdn.co/mp3-preview/7201ee7b266a22b14fec558da92f8176149ce3af?cid=9950ac751e34487dbbe027c4fd7f8e99","true","2","USRH10904472","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-20T18:57:40Z"
"spotify:track:43M887azoJrsud1ktfPtX0","Kids//Ghosts","spotify:artist:6eBzo4uEucc3vbdAmFS4BQ","Twin Pumpkin","spotify:album:1pQs8evyg1J9pPDXsADbO1","TxPx.Mixtape.012: Road to CARIOCA (vol. 1, 2 & 3)","spotify:artist:6eBzo4uEucc3vbdAmFS4BQ","Twin Pumpkin","2024-07-05","https://i.scdn.co/image/ab67616d0000b2738fbce84b558b73e4e070ffa5","1","6","137472","https://p.scdn.co/mp3-preview/5bef42e93e16dbbe67eaa6fac0d1bb38c5e8fe04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","BCIRZ2300015","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-20T22:13:14Z"
"spotify:track:06v0btRazrSHDX4s1mXSex","Sleepwalking","spotify:artist:46gyXjRIvN1NL1eCB8GBxo","All Time Low","spotify:album:0gPGmJSxuqrpvXiWdOLcRh","Tell Me I'm Alive","spotify:artist:46gyXjRIvN1NL1eCB8GBxo","All Time Low","2023-03-17","https://i.scdn.co/image/ab67616d0000b2735a08a5e6991ee04fdcaacf2d","1","4","187344","https://p.scdn.co/mp3-preview/addb117aa440f80ab48201e9f06a3301f6dbe8d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT22217358","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-21T09:07:24Z"
"spotify:track:7GZKme55JpmLq3alBDQm11","Dirty Laundry","spotify:artist:46gyXjRIvN1NL1eCB8GBxo","All Time Low","spotify:album:0gpNGTVNivS2wB32tzV3OH","Last Young Renegade","spotify:artist:46gyXjRIvN1NL1eCB8GBxo","All Time Low","2017-06-02","https://i.scdn.co/image/ab67616d0000b273634ebb5b4796e92c00da986f","1","3","197640","https://p.scdn.co/mp3-preview/dd2d76d5522dbcc5e0755406c51edf2f883b670b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USAT21700283","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-22T15:53:09Z"
"spotify:track:420JGkyLfLUZcgBHKiIK9v","45","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","spotify:album:0gLVNSNAW4ghjFqHMDFA3l","Leave a Whisper (Deluxe Edition)","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","2003-07-15","https://i.scdn.co/image/ab67616d0000b273d609342d04c349815b5fe099","1","12","250093","https://p.scdn.co/mp3-preview/5a51a40e7292045ae69ab3a3f08f8ff0f746a88b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USAT20300846","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-23T18:41:00Z"
"spotify:track:1fnULsZuORnAgCFFbM8nTZ","State of My Head","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","spotify:album:7969zwJB8p021EBcCUjsv9","Threat to Survival","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","2015-09-18","https://i.scdn.co/image/ab67616d0000b2737b6fda92d5912fef92f373de","1","3","205653","https://p.scdn.co/mp3-preview/187346f7cf6ff1c18aa162435b0804a36aaf4952?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USAT21502573","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-23T19:05:56Z"
"spotify:track:7g2LuO2QFplZfsLKRFiVHl","Planet Zero","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","spotify:album:7tWcsQLHpvXnUPN1jsSaGw","Planet Zero","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","2022-07-01","https://i.scdn.co/image/ab67616d0000b2738b652c5ed3633e45a4072b47","1","3","222738","https://p.scdn.co/mp3-preview/b2f29b829e5d706ca4a05cc6f749ed4a18b4abcb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT22108481","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-23T19:31:14Z"
"spotify:track:5fcfRUBheqJ4l8JwzP15gP","Dead Don’t Die","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","spotify:album:7tWcsQLHpvXnUPN1jsSaGw","Planet Zero","spotify:artist:70BYFdaZbEKbeauJ670ysI","Shinedown","2022-07-01","https://i.scdn.co/image/ab67616d0000b2738b652c5ed3633e45a4072b47","1","6","194730","https://p.scdn.co/mp3-preview/9f44b7ab4fe337f796f031a33c9e8df9f735c048?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USAT22108484","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-24T08:29:07Z"
"spotify:track:1CmhkiXegdbj3Ewizvdg2Q","Best Friends","spotify:artist:4ZgQDCtRqZlhLswVS6MHN4","grandson","spotify:album:2PXgQvDa1D8SHIzko5a1pP","Best Friends","spotify:artist:4ZgQDCtRqZlhLswVS6MHN4","grandson","2017-04-12","https://i.scdn.co/image/ab67616d0000b273654640e5864f00d8bf6962da","1","1","179839","https://p.scdn.co/mp3-preview/1e07f3a8ee4e7b25b434c238414d175f396131d6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USRC11700085","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-27T17:55:26Z"
"spotify:track:2WtFbotxC95UD2r1RzE036","V.A.N","spotify:artist:3Ri4H12KFyu98LMjSoij5V, spotify:artist:5mlbvTfWUOfDrUIK6dkNzv","Bad Omens, Poppy","spotify:album:4syhGzikXsrKqlOUA9s9ld","CONCRETE JUNGLE [THE OST]","spotify:artist:3Ri4H12KFyu98LMjSoij5V","Bad Omens","2024-05-31","https://i.scdn.co/image/ab67616d0000b2735e880f3245d99ba61c456012","1","2","274098","https://p.scdn.co/mp3-preview/2947a6879b44365a097af796c9ca9c82866a7f9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USYFZ2399601","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-27T19:43:26Z"
"spotify:track:32QCuFXkNIIqtcVUPOAvn9","Burning Out","spotify:artist:3Ri4H12KFyu98LMjSoij5V","Bad Omens","spotify:album:30IYyCP3Ptfat4hO5alq7b","Finding God Before God Finds Me (Deluxe)","spotify:artist:3Ri4H12KFyu98LMjSoij5V","Bad Omens","2020-01-17","https://i.scdn.co/image/ab67616d0000b27394142b2bc30da66a2d381fc8","1","9","265400","https://p.scdn.co/mp3-preview/a043746a4d77b4c325394c5e5c56e1567416467a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USYFZ1917809","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-08-27T20:04:51Z"
